OrgIndexId,GradYear,SchoolYear,StudentGroup,GradeLevel,DAT,CountExpected,CountMet,CountPrevPassed,PctMet_OSPI,PctMet,L1,L2,L3,L4,PctFoundational,CountFoundational,PctAltAssessment,DataAsOf,PctMet_Flag,PctMet_Delta
2174,2025,2020-21,All Students,9,ERR_None,57,4,57,7.0%,0.0701754,0.1929824561403,0.1052631578947,0.0526315789473,0.0175438596491,,,,09/09/2022 12:00:00 AM,OK,3.85964000065853E-08
2174,2025,2020-21,Homeless,9,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2174,2025,2020-21,Low-Income,9,LtGt,,,,<9%,0.09,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2174,2023,2020-21,All Students,11,LtGt,,,,<6%,0.06,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2174,2023,2020-21,Low-Income,11,LtGt,,,,<9%,0.09,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2174,,2020-21,All Students,99,ERR_None,110,5,110,4.5%,0.0454545,0.1636363636363,0.0909090909090,0.0272727272727,0.0181818181818,,,,09/09/2022 12:00:00 AM,OK,4.5454500004205E-08
2174,,2020-21,Homeless,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2174,,2020-21,Low-Income,99,LtGt,,,,<5%,0.05,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2174,2025,2021-22,All Students,10,ERR_None,62,11,62,17.7%,0.177419,0.3387096774193,0.2258064516129,0.1290322580645,0.0483870967741,,,,09/09/2022 12:00:00 AM,OK,3.5483860000296E-07
2174,2025,2021-22,Foster Care,10,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2174,2025,2021-22,Homeless,10,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2174,2025,2021-22,Low-Income,10,ERR_None,35,5,35,14.3%,0.142857,0.4000000000000,0.1714285714285,0.1428571428571,0.0000000000000,,,,09/09/2022 12:00:00 AM,OK,1.42857099982852E-07
2174,,2021-22,All Students,99,ERR_None,62,11,62,17.7%,0.177419,0.3387096774193,0.2258064516129,0.1290322580645,0.0483870967741,,,,09/09/2022 12:00:00 AM,OK,3.5483860000296E-07
2174,,2021-22,Foster Care,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2174,,2021-22,Homeless,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2174,,2021-22,Low-Income,99,ERR_None,35,5,35,14.3%,0.142857,0.4000000000000,0.1714285714285,0.1428571428571,0.0000000000000,,,,09/09/2022 12:00:00 AM,OK,1.42857099982852E-07
2174,2026,2022-23,All Students,10,LtGt,,,,<10%,0.1,,,,,,,,9/8/2023,No L3L4,
2174,2026,2022-23,Low-Income,10,LtGt,,,,<16%,0.16,,,,,,,,9/8/2023,No L3L4,
2174,2026,2022-23,Military Parent,10,Lt10orNo,,,,N<10,,,,,,,,,9/8/2023,No L3L4,
2174,,2022-23,All Students,99,LtGt,,,,<10%,0.1,,,,,,,,9/8/2023,No L3L4,
2174,,2022-23,Low-Income,99,LtGt,,,,<16%,0.16,,,,,,,,9/8/2023,No L3L4,
2174,,2022-23,Military Parent,99,Lt10orNo,,,,N<10,,,,,,,,,9/8/2023,No L3L4,
