OrgIndexId,GradYear,SchoolYear,StudentGroup,GradeLevel,DAT,CountExpected,CountMet,CountPrevPassed,PctMet_OSPI,PctMet,L1,L2,L3,L4,PctFoundational,CountFoundational,PctAltAssessment,DataAsOf,PctMet_Flag,PctMet_Delta
845,2017,2014-15,All Students,11,ERR_None,139,18,139,12.9%,0.129496,0.0647482014388,0.0647482014388,0.0935251798561,0.0359712230215,,,,09/09/2022 12:00:00 AM,OK,4.02877600003126E-07
845,2017,2014-15,Homeless,11,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,2017,2014-15,Low-Income,11,ERR_None,43,6,43,14.0%,0.139535,0.1162790697674,0.0465116279069,0.0930232558139,0.0465116279069,,,,09/09/2022 12:00:00 AM,OK,-1.1627919999091E-07
845,2017,2014-15,Migrant,11,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,,2014-15,All Students,99,ERR_None,139,18,139,12.9%,0.129496,0.0647482014388,0.0647482014388,0.0935251798561,0.0359712230215,,,,09/09/2022 12:00:00 AM,OK,4.02877600003126E-07
845,,2014-15,Homeless,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,,2014-15,Low-Income,99,ERR_None,43,6,43,14.0%,0.139535,0.1162790697674,0.0465116279069,0.0930232558139,0.0465116279069,,,,09/09/2022 12:00:00 AM,OK,-1.1627919999091E-07
845,,2014-15,Migrant,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,2018,2015-16,All Students,11,LtGt,,,,<2%,0.02,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,2018,2015-16,Homeless,11,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,2018,2015-16,Low-Income,11,LtGt,,,,<5%,0.05,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,,2015-16,All Students,99,LtGt,,,,<2%,0.02,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,,2015-16,Homeless,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,,2015-16,Low-Income,99,LtGt,,,,<5%,0.05,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,2019,2016-17,All Students,11,LtGt,,,,<2%,0.02,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,2019,2016-17,Homeless,11,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,2019,2016-17,Low-Income,11,LtGt,,,,<5%,0.05,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,2019,2016-17,Military Parent,11,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
845,,2016-17,All Students,99,LtGt,,,,<2%,0.02,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
