OrgIndexId,GradYear,SchoolYear,StudentGroup,GradeLevel,DAT,CountExpected,CountMet,CountPrevPassed,PctMet_OSPI,PctMet,L1,L2,L3,L4,PctFoundational,CountFoundational,PctAltAssessment,DataAsOf,PctMet_Flag,PctMet_Delta
2105,2022,2014-15,All Students,6,ERR_None,52,23,52,44.2%,0.442308,0.3653846153846,0.1730769230769,0.1730769230769,0.2692307692307,,,,09/09/2022 12:00:00 AM,OK,-3.07692399947879E-07
2105,2022,2014-15,Homeless,6,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2105,2022,2014-15,Low-Income,6,ERR_None,24,6,24,25.0%,0.25,0.5833333333333,0.1666666666666,0.0416666666666,0.2083333333333,,,,09/09/2022 12:00:00 AM,OK,-9.99755833674953E-14
2105,2022,2014-15,Migrant,6,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2105,2021,2014-15,All Students,7,ERR_None,40,15,40,37.5%,0.375,0.2750000000000,0.2250000000000,0.2750000000000,0.1000000000000,,,,09/09/2022 12:00:00 AM,OK,0
2105,2021,2014-15,Low-Income,7,ERR_None,17,3,17,17.6%,0.176471,0.4705882352941,0.3529411764705,0.1176470588235,0.0588235294117,,,,09/09/2022 12:00:00 AM,OK,-4.11764799979064E-07
2105,2021,2014-15,Migrant,7,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2105,2020,2014-15,All Students,8,cross,,,,37.5%,0.375,0.4500000000000,0.1500000000000,0.2500000000000,0.1250000000000,,,,09/09/2022 12:00:00 AM,OK,0
2105,2020,2014-15,Low-Income,8,ERR_None,19,4,19,21.1%,0.210526,0.6315789473684,0.1578947368421,0.2105263157894,0.0000000000000,,,,09/09/2022 12:00:00 AM,OK,3.15789400018307E-07
2105,2020,2014-15,Migrant,8,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2105,,2014-15,All Students,99,ERR_None,132,53,132,40.2%,0.401515,0.3636363636363,0.1818181818181,0.2272727272727,0.1742424242424,,,,09/09/2022 12:00:00 AM,OK,1.51515099966471E-07
2105,,2014-15,Homeless,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
2105,,2014-15,Low-Income,99,ERR_None,60,13,60,21.7%,0.216667,0.5666666666666,0.2166666666666,0.1166666666666,0.1000000000000,,,,09/09/2022 12:00:00 AM,OK,-3.33333399993307E-07
