OrgIndexId,GradYear,SchoolYear,StudentGroup,GradeLevel,DAT,CountExpected,CountMet,CountPrevPassed,PctMet_OSPI,PctMet,L1,L2,L3,L4,PctFoundational,CountFoundational,PctAltAssessment,DataAsOf,PctMet_Flag,PctMet_Delta
166,2025,2014-15,All Students,3,ERR_None,75,30,75,40.0%,0.4,0.3333333333333,0.2533333333333,0.3466666666666,0.0533333333333,,,,09/09/2022 12:00:00 AM,OK,-1.00031094518727E-13
166,2025,2014-15,Homeless,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
166,2025,2014-15,Low-Income,3,ERR_None,47,20,47,42.6%,0.425532,0.3829787234042,0.1914893617021,0.4042553191489,0.0212765957446,,,,09/09/2022 12:00:00 AM,OK,-8.51065000140316E-08
166,2024,2014-15,All Students,4,ERR_None,71,20,71,28.2%,0.28169,0.2676056338028,0.4225352112676,0.1830985915492,0.0985915492957,,,,09/09/2022 12:00:00 AM,OK,1.40844900020642E-07
166,2024,2014-15,Homeless,4,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
166,2024,2014-15,Low-Income,4,ERR_None,42,10,42,23.8%,0.238095,0.3333333333333,0.4047619047619,0.1904761904761,0.0476190476190,,,,09/09/2022 12:00:00 AM,OK,2.38095100024704E-07
166,2023,2014-15,All Students,5,ERR_None,78,29,78,37.2%,0.371795,0.3076923076923,0.2948717948717,0.2435897435897,0.1282051282051,,,,09/09/2022 12:00:00 AM,OK,-1.28205200011777E-07
166,2023,2014-15,Homeless,5,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
166,2023,2014-15,Low-Income,5,ERR_None,39,11,39,28.2%,0.282051,0.4615384615384,0.2564102564102,0.2051282051282,0.0769230769230,,,,09/09/2022 12:00:00 AM,OK,2.82051200006794E-07
166,2022,2014-15,All Students,6,ERR_None,90,28,90,31.1%,0.311111,0.3111111111111,0.3333333333333,0.1777777777777,0.1333333333333,,,,09/09/2022 12:00:00 AM,OK,1.1111099995631E-07
166,2022,2014-15,Homeless,6,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
166,2022,2014-15,Low-Income,6,ERR_None,45,7,45,15.6%,0.155556,0.3777777777777,0.4444444444444,0.0888888888888,0.0666666666666,,,,09/09/2022 12:00:00 AM,OK,-4.44444599984051E-07
166,2021,2014-15,All Students,7,ERR_None,72,24,72,33.3%,0.333333,0.3194444444444,0.3333333333333,0.2222222222222,0.1111111111111,,,,09/09/2022 12:00:00 AM,OK,3.33333300017724E-07
