OrgIndexId,GradYear,SchoolYear,StudentGroup,GradeLevel,DAT,CountExpected,CountMet,CountPrevPassed,PctMet_OSPI,PctMet,L1,L2,L3,L4,PctFoundational,CountFoundational,PctAltAssessment,DataAsOf,PctMet_Flag,PctMet_Delta
1670,2026,2022-23,All Students,10,ERR_None,173,6,173,3.50%,0.0346821,0.1387283240000,0.0578034680000,0.0231213870000,0.0115606940000,,,,9/8/2023,OK,-1.89999999969381E-08
1670,2026,2022-23,Homeless,10,LtGt,,,,<15%,0.15,,,,,,,,9/8/2023,No L3L4,
1670,2026,2022-23,Low-Income,10,LtGt,,,,<3%,0.03,,,,,,,,9/8/2023,No L3L4,
1670,,2022-23,All Students,99,ERR_None,173,6,173,3.50%,0.0346821,0.1387283240000,0.0578034680000,0.0231213870000,0.0115606940000,,,,9/8/2023,OK,-1.89999999969381E-08
1670,,2022-23,Homeless,99,LtGt,,,,<15%,0.15,,,,,,,,9/8/2023,No L3L4,
1670,,2022-23,Low-Income,99,LtGt,,,,<3%,0.03,,,,,,,,9/8/2023,No L3L4,
1670,2027,2023-24,All Students,10,LtGt,,,,0.018,0.0177515,0.0828402000000,0.0177515000000,0.0118343000000,0.0059171600000,0.036,6,,Sep  9 2024 12:00AM,OK,-3.99999999997624E-08
1670,2027,2023-24,Foster Care,10,Lt10orNo,,,,,,,,,,,,,Sep  9 2024 12:00AM,No L3L4,
1670,2027,2023-24,Homeless,10,Lt10orNo,,,,,,,,,,,,,Sep  9 2024 12:00AM,No L3L4,
1670,2027,2023-24,Low-Income,10,LtGt,,,,,0.02,,,,,0.024,3,,Sep  9 2024 12:00AM,No L3L4,
1670,2027,2023-24,Military Parent,10,Lt10orNo,,,,,,,,,,,,,Sep  9 2024 12:00AM,No L3L4,
1670,,2023-24,All Students,99,LtGt,,,,0.018,0.0177515,0.0828402000000,0.0177515000000,0.0118343000000,0.0059171600000,0.036,6,,Sep  9 2024 12:00AM,OK,-3.99999999997624E-08
1670,,2023-24,Foster Care,99,Lt10orNo,,,,,,,,,,,,,Sep  9 2024 12:00AM,No L3L4,
1670,,2023-24,Homeless,99,Lt10orNo,,,,,,,,,,,,,Sep  9 2024 12:00AM,No L3L4,
1670,,2023-24,Low-Income,99,LtGt,,,,,0.02,,,,,0.024,3,,Sep  9 2024 12:00AM,No L3L4,
1670,,2023-24,Military Parent,99,Lt10orNo,,,,,,,,,,,,,Sep  9 2024 12:00AM,No L3L4,
1670,2028,2024-25,All Students,10,LtGt,,,,,0.02,,,,,0.019,3,0.125,Sep  3 2025 12:00AM,No L3L4,
1670,2028,2024-25,Foster Care,10,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
1670,2028,2024-25,Homeless,10,LtGt,,,,,0.2,,,,,,,0,Sep  3 2025 12:00AM,No L3L4,
1670,2028,2024-25,Low-Income,10,LtGt,,,,,0.03,,,,,,,0.25,Sep  3 2025 12:00AM,No L3L4,
1670,,2024-25,All Students,99,LtGt,,,,,0.02,,,,,0.019,3,0.125,Sep  3 2025 12:00AM,No L3L4,
1670,,2024-25,Foster Care,99,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
1670,,2024-25,Homeless,99,LtGt,,,,,0.2,,,,,,,0,Sep  3 2025 12:00AM,No L3L4,
1670,,2024-25,Low-Income,99,LtGt,,,,,0.03,,,,,,,0.25,Sep  3 2025 12:00AM,No L3L4,
