OrgIndexId,GradYear,SchoolYear,StudentGroup,GradeLevel,DAT,CountExpected,CountMet,CountPrevPassed,PctMet_OSPI,PctMet,L1,L2,L3,L4,PctFoundational,CountFoundational,PctAltAssessment,DataAsOf,PctMet_Flag,PctMet_Delta
700,2035,2024-25,All Students,3,ERR_None,47,14,47,0.298,0.297872,0.4042550000000,0.2765960000000,0.1914890000000,0.1063830000000,0.575,27,0.043478,Sep  3 2025 12:00AM,OK,0
700,2035,2024-25,Homeless,3,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
700,2035,2024-25,Low-Income,3,cross,,,,0.231,0.230769,0.4358970000000,0.3076920000000,0.1794870000000,0.0512821000000,0.538,,0.026315,Sep  3 2025 12:00AM,OK,1.00000000002876E-07
700,2035,2024-25,Migrant,3,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
700,2035,2024-25,Military Parent,3,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
700,2034,2024-25,All Students,4,ERR_None,50,18,50,0.36,0.36,0.3400000000000,0.2800000000000,0.2400000000000,0.1200000000000,0.64,32,0,Sep  3 2025 12:00AM,OK,0
700,2034,2024-25,Homeless,4,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
700,2034,2024-25,Low-Income,4,ERR_None,28,8,28,0.286,0.285714,0.4285710000000,0.2857140000000,0.1785710000000,0.1071430000000,0.571,16,0,Sep  3 2025 12:00AM,OK,0
700,2034,2024-25,Military Parent,4,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
700,2033,2024-25,All Students,5,ERR_None,41,10,41,0.244,0.243902,0.4634150000000,0.2926830000000,0.0975610000000,0.1463410000000,0.537,22,0,Sep  3 2025 12:00AM,OK,0
700,2033,2024-25,Homeless,5,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
700,2033,2024-25,Low-Income,5,LtGt,,,,,0.14,,,,,0.429,9,0,Sep  3 2025 12:00AM,No L3L4,
700,,2024-25,All Students,99,ERR_None,138,42,138,0.304,0.304347,0.3985510000000,0.2826090000000,0.1811590000000,0.1231880000000,0.587,81,0.014705,Sep  3 2025 12:00AM,OK,0
700,,2024-25,Homeless,99,LtGt,,,,0.25,0.25,,,,,0.417,5,0,Sep  3 2025 12:00AM,No L3L4,
700,,2024-25,Low-Income,99,ERR_None,88,19,88,0.216,0.21591,0.4659090000000,0.3068180000000,0.1363640000000,0.0795455000000,0.523,46,0.011494,Sep  3 2025 12:00AM,OK,-4.99999999958867E-07
700,,2024-25,Migrant,99,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
700,,2024-25,Military Parent,99,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
