OrgIndexId|GradYear|SchoolYear|StudentGroup|GradeLevel|DAT|CountExpected|CountMet|CountPrevPassed|PctMet_OSPI|PctMet|L1|L2|L3|L4|PctFoundational|CountFoundational|PctAltAssessment|DataAsOf|PctMet_Flag|PctMet_Delta
87|2025|2014-15|All Students|3|ERR_None|397|278|397|70.0%|0.700252|0.1183879093198|0.1687657430730|0.3652392947103|0.3350125944584||||09/09/2022 12:00:00 AM|OK|-1.10831300026426E-07
87|2025|2014-15|Homeless|3|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2025|2014-15|Low-Income|3|ERR_None|177|109|177|61.6%|0.615819|0.1751412429378|0.1977401129943|0.3785310734463|0.2372881355932||||09/09/2022 12:00:00 AM|OK|2.0903950004314E-07
87|2025|2014-15|Migrant|3|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2024|2014-15|All Students|4|ERR_None|364|236|364|64.8%|0.648352|0.0686813186813|0.2637362637362|0.3351648351648|0.3131868131868||||09/09/2022 12:00:00 AM|OK|-3.51648400065407E-07
87|2024|2014-15|Homeless|4|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2024|2014-15|Low-Income|4|ERR_None|168|81|168|48.2%|0.482143|0.1130952380952|0.3869047619047|0.3035714285714|0.1785714285714||||09/09/2022 12:00:00 AM|OK|-1.42857199958435E-07
87|2024|2014-15|Migrant|4|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2023|2014-15|All Students|5|ERR_None|377|213|377|56.5%|0.564987|0.1485411140583|0.2732095490716|0.2625994694960|0.3023872679045||||09/09/2022 12:00:00 AM|OK|-2.62599500033822E-07
87|2023|2014-15|Homeless|5|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2023|2014-15|Low-Income|5|ERR_None|178|78|178|43.8%|0.438202|0.2303370786516|0.3146067415730|0.2471910112359|0.1910112359550||||09/09/2022 12:00:00 AM|OK|2.47190900026784E-07
87|2023|2014-15|Migrant|5|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2022|2014-15|All Students|6|ERR_None|418|184|418|44.0%|0.440191|0.1818181818181|0.3684210526315|0.2655502392344|0.1746411483253||||09/09/2022 12:00:00 AM|OK|3.87559699999152E-07
87|2022|2014-15|Homeless|6|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2022|2014-15|Low-Income|6|ERR_None|185|51|185|27.6%|0.275676|0.2702702702702|0.4378378378378|0.1891891891891|0.0864864864864||||09/09/2022 12:00:00 AM|OK|-3.24324499978434E-07
87|2022|2014-15|Migrant|6|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2021|2014-15|All Students|7|ERR_None|413|187|413|45.3%|0.452785|0.2276029055690|0.3099273607748|0.2518159806295|0.2009685230024||||09/09/2022 12:00:00 AM|OK|-4.96368099955902E-07
87|2021|2014-15|Low-Income|7|ERR_None|179|56|179|31.3%|0.312849|0.3631284916201|0.3128491620111|0.1955307262569|0.1173184357541||||09/09/2022 12:00:00 AM|OK|1.62011000004458E-07
87|2021|2014-15|Migrant|7|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2020|2014-15|All Students|8|ERR_None|414|210|414|50.7%|0.507246|0.2318840579710|0.2246376811594|0.2246376811594|0.2826086956521||||09/09/2022 12:00:00 AM|OK|3.76811500002461E-07
87|2020|2014-15|Homeless|8|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2020|2014-15|Low-Income|8|ERR_None|188|73|188|38.8%|0.388298|0.3351063829787|0.2340425531914|0.1914893617021|0.1968085106382||||09/09/2022 12:00:00 AM|OK|-1.27659699977745E-07
87|2020|2014-15|Migrant|8|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2017|2014-15|All Students|11|ERR_None|311|87|311|28.0%|0.279743|0.1736334405144|0.1479099678456|0.1318327974276|0.1479099678456||||09/09/2022 12:00:00 AM|OK|-2.3472679999692E-07
87|2017|2014-15|Homeless|11|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2017|2014-15|Low-Income|11|ERR_None|100|19|100|19.0%|0.19|0.2000000000000|0.2200000000000|0.1100000000000|0.0800000000000||||09/09/2022 12:00:00 AM|OK|0
87|2017|2014-15|Migrant|11|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87||2014-15|All Students|99|ERR_None|2694|1395|2694|51.8%|0.517817|0.1662954714179|0.2550111358574|0.2654046028210|0.2524127691165||||09/09/2022 12:00:00 AM|OK|3.71937500021069E-07
87||2014-15|Homeless|99|ERR_None|17|6|17|35.3%|0.352941|0.2352941176470|0.3529411764705|0.2352941176470|0.1176470588235||||09/09/2022 12:00:00 AM|OK|1.764704999907E-07
87||2014-15|Low-Income|99|ERR_None|1175|467|1175|39.7%|0.397447|0.2459574468085|0.3055319148936|0.2374468085106|0.1600000000000||||09/09/2022 12:00:00 AM|OK|-1.91489400003242E-07
87||2014-15|Migrant|99|ERR_None|30|9|30|30.0%|0.3|0.4000000000000|0.2666666666666|0.2000000000000|0.1000000000000||||09/09/2022 12:00:00 AM|OK|5.55111512312578E-17
87|2026|2015-16|All Students|3|ERR_None|369|288|369|78.0%|0.780488|0.0704607046070|0.1355013550135|0.3441734417344|0.4363143631436||||09/09/2022 12:00:00 AM|OK|-1.95122000001824E-07
87|2026|2015-16|Homeless|3|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2026|2015-16|Low-Income|3|ERR_None|199|141|199|70.9%|0.708543|0.1155778894472|0.1708542713567|0.3718592964824|0.3366834170854||||09/09/2022 12:00:00 AM|OK|-2.8643220006952E-07
87|2026|2015-16|Migrant|3|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2025|2015-16|All Students|4|ERR_None|400|302|400|75.5%|0.755|0.0700000000000|0.1650000000000|0.3600000000000|0.3950000000000||||09/09/2022 12:00:00 AM|OK|0
87|2025|2015-16|Homeless|4|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2025|2015-16|Low-Income|4|ERR_None|174|106|174|60.9%|0.609195|0.1206896551724|0.2701149425287|0.3850574712643|0.2241379310344||||09/09/2022 12:00:00 AM|OK|4.02298700019621E-07
87|2025|2015-16|Migrant|4|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2024|2015-16|All Students|5|ERR_None|377|199|377|52.8%|0.527851|0.1618037135278|0.3076923076923|0.2944297082228|0.2334217506631||||09/09/2022 12:00:00 AM|OK|4.58885900056494E-07
87|2024|2015-16|Homeless|5|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2024|2015-16|Low-Income|5|ERR_None|162|62|162|38.3%|0.382716|0.2530864197530|0.3641975308641|0.2407407407407|0.1419753086419||||09/09/2022 12:00:00 AM|OK|4.93826000091957E-08
87|2024|2015-16|Migrant|5|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2023|2015-16|All Students|6|ERR_None|394|188|394|47.7%|0.477157|0.1903553299492|0.3172588832487|0.2208121827411|0.2563451776649||||09/09/2022 12:00:00 AM|OK|3.60405999988433E-07
87|2023|2015-16|Homeless|6|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2023|2015-16|Low-Income|6|ERR_None|178|64|178|36.0%|0.359551|0.2977528089887|0.3370786516853|0.2078651685393|0.1516853932584||||09/09/2022 12:00:00 AM|OK|-4.38202300001578E-07
87|2023|2015-16|Migrant|6|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2022|2015-16|All Students|7|ERR_None|430|217|430|50.5%|0.504651|0.1720930232558|0.3046511627906|0.3209302325581|0.1837209302325||||09/09/2022 12:00:00 AM|OK|1.62790600000129E-07
87|2022|2015-16|Homeless|7|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2022|2015-16|Low-Income|7|ERR_None|186|66|186|35.5%|0.354839|0.2795698924731|0.3279569892473|0.2849462365591|0.0698924731182||||09/09/2022 12:00:00 AM|OK|-2.90322699991741E-07
87|2022|2015-16|Migrant|7|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2021|2015-16|All Students|8|ERR_None|404|181|404|44.8%|0.44802|0.2475247524752|0.2698019801980|0.2524752475247|0.1955445544554||||09/09/2022 12:00:00 AM|OK|-1.98019899921853E-07
87|2021|2015-16|Homeless|8|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2021|2015-16|Low-Income|8|ERR_None|171|60|171|35.1%|0.350877|0.3099415204678|0.2807017543859|0.2456140350877|0.1052631578947||||09/09/2022 12:00:00 AM|OK|1.92982400004649E-07
87|2021|2015-16|Migrant|8|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2018|2015-16|All Students|11|ERR_None|379|155|379|40.9%|0.408971|0.1846965699208|0.2796833773087|0.2532981530343|0.1556728232189||||09/09/2022 12:00:00 AM|OK|-2.37467999708585E-08
87|2018|2015-16|Homeless|11|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2018|2015-16|Low-Income|11|ERR_None|107|28|107|26.2%|0.261682|0.2897196261682|0.3831775700934|0.1682242990654|0.0934579439252||||09/09/2022 12:00:00 AM|OK|2.42990599974569E-07
87|2018|2015-16|Migrant|11|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87||2015-16|All Students|99|ERR_None|2753|1530|2753|55.6%|0.555757|0.1576462041409|0.2553577915001|0.2924082818743|0.2633490737377||||09/09/2022 12:00:00 AM|OK|3.55612000069172E-07
87||2015-16|Homeless|99|ERR_None|23|9|23|39.1%|0.391304|0.1739130434782|0.3478260869565|0.3478260869565|0.0434782608695||||09/09/2022 12:00:00 AM|OK|3.47826000057783E-07
87||2015-16|Low-Income|99|ERR_None|1177|527|1177|44.8%|0.447749|0.2327952421410|0.2973661852166|0.2803738317757|0.1673746813933||||09/09/2022 12:00:00 AM|OK|-4.86831000012788E-07
87||2015-16|Migrant|99|ERR_None|24|6|24|25.0%|0.25|0.2916666666666|0.4166666666666|0.2083333333333|0.0416666666666||||09/09/2022 12:00:00 AM|OK|-9.99755833674953E-14
87|2027|2016-17|All Students|3|ERR_None|418|298|418|71.3%|0.712919|0.1052631578947|0.1555023923444|0.3636363636363|0.3492822966507||||09/09/2022 12:00:00 AM|OK|-3.39713000063746E-07
87|2027|2016-17|Homeless|3|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2027|2016-17|Low-Income|3|ERR_None|205|125|205|61.0%|0.609756|0.1804878048780|0.1951219512195|0.3707317073170|0.2390243902439||||09/09/2022 12:00:00 AM|OK|9.75609000253286E-08
87|2027|2016-17|Migrant|3|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2027|2016-17|Military Parent|3|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2026|2016-17|All Students|4|ERR_None|397|267|397|67.3%|0.672544|0.0755667506297|0.2418136020151|0.2972292191435|0.3753148614609||||09/09/2022 12:00:00 AM|OK|8.06043999324046E-08
87|2026|2016-17|Homeless|4|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2026|2016-17|Low-Income|4|ERR_None|217|124|217|57.1%|0.571429|0.1198156682027|0.2949308755760|0.3041474654377|0.2672811059907||||09/09/2022 12:00:00 AM|OK|-4.28571599986327E-07
87|2026|2016-17|Migrant|4|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2026|2016-17|Military Parent|4|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2025|2016-17|All Students|5|ERR_None|427|221|427|51.8%|0.517564|0.1686182669789|0.3044496487119|0.2622950819672|0.2552693208430||||09/09/2022 12:00:00 AM|OK|4.02810199973125E-07
87|2025|2016-17|Homeless|5|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2025|2016-17|Low-Income|5|ERR_None|191|66|191|34.6%|0.34555|0.2774869109947|0.3664921465968|0.2408376963350|0.1047120418848||||09/09/2022 12:00:00 AM|OK|-2.61780200017103E-07
87|2025|2016-17|Migrant|5|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2025|2016-17|Military Parent|5|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2024|2016-17|All Students|6|ERR_None|403|192|403|47.6%|0.476427|0.2183622828784|0.2878411910669|0.2605459057071|0.2158808933002||||09/09/2022 12:00:00 AM|OK|-2.00992699983527E-07
87|2024|2016-17|Homeless|6|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2024|2016-17|Low-Income|6|ERR_None|177|53|177|29.9%|0.299435|0.3333333333333|0.3502824858757|0.1920903954802|0.1073446327683||||09/09/2022 12:00:00 AM|OK|2.82484999836186E-08
87|2024|2016-17|Migrant|6|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2023|2016-17|All Students|7|ERR_None|408|197|409|48.2%|0.480392|0.2205882352941|0.2647058823529|0.2205882352941|0.2598039215686||||09/09/2022 12:00:00 AM|OK|1.5686269999593E-07
87|2023|2016-17|Homeless|7|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
87|2023|2016-17|Low-Income|7|ERR_None|197|72|197|36.5%|0.365482|0.3248730964467|0.2690355329949|0.2233502538071|0.1421319796954||||09/09/2022 12:00:00 AM|OK|2.33502500002203E-07
87|2023|2016-17|Migrant|7|Lt10orNo||||Suppressed: N<10|||||||||09/09/2022 12:00:00 AM|No L3L4|
